********************************************************************************
Field Output Report, written Thu Jul 06 10:09:25 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           312    -4.886E-33         36.97    -123.6E-03
           313    -3.006E-33         36.97     86.50E-18
           314    -1.119E-33         36.97     123.6E-03
           315     824.1E-36         36.98     246.8E-03
           316     2.874E-33         36.98     369.3E-03
           317     5.089E-33         36.98     490.7E-03
           318     7.538E-33         36.98     610.5E-03
           319     10.31E-33         36.97     728.1E-03
           320     13.53E-33         36.94     843.1E-03
           321     17.39E-33         36.90     954.6E-03
           322     22.27E-33         36.83         1.062
           323     28.77E-33         36.71         1.164
           324     41.42E-33         36.52         1.260
           325     19.80E-33         36.10         1.348
           326    -19.80E-33         36.02        -1.199
           327    -43.33E-33         36.45        -1.121
           328    -33.23E-33         36.63        -1.037
           329    -27.28E-33         36.75    -946.7E-03
           330    -22.75E-33         36.83    -851.8E-03
           331    -19.10E-33         36.87    -752.9E-03
           332    -16.03E-33         36.90    -650.7E-03
           333    -13.36E-33         36.91    -545.8E-03
           334    -10.99E-33         36.92    -439.0E-03
           335    -8.827E-33         36.92    -330.5E-03
           336    -6.812E-33         36.91    -220.9E-03
           337    -4.888E-33         36.91    -110.6E-03
           338    -3.004E-33         36.91    -40.13E-18
           339    -1.114E-33         36.91     110.6E-03
           340     831.4E-36         36.91     220.9E-03
           341     2.883E-33         36.92     330.5E-03
           342     5.100E-33         36.92     439.0E-03
           343     7.549E-33         36.91     545.8E-03
           344     10.32E-33         36.90     650.7E-03
           345     13.54E-33         36.87     752.9E-03
           346     17.39E-33         36.83     851.8E-03
           347     22.26E-33         36.75     946.7E-03
           348     28.76E-33         36.63         1.037
           349     41.39E-33         36.45         1.121
           350     19.80E-33         36.02         1.199
           351    -19.79E-33         35.95        -1.059
           352    -43.30E-33         36.38    -991.4E-03
           353    -33.21E-33         36.57    -917.7E-03
           354    -27.27E-33         36.69    -838.7E-03
           355    -22.74E-33         36.77    -755.1E-03
           356    -19.10E-33         36.82    -667.9E-03
           357    -16.03E-33         36.84    -577.5E-03
           358    -13.36E-33         36.86    -484.7E-03
           359    -10.99E-33         36.86    -390.0E-03
           360    -8.829E-33         36.86    -293.7E-03
           361    -6.813E-33         36.86    -196.4E-03
           362    -4.888E-33         36.86    -98.38E-03
           363    -3.003E-33         36.86     691.8E-18
           364    -1.111E-33         36.86     98.38E-03
           365     835.3E-36         36.86     196.4E-03
           366     2.888E-33         36.86     293.7E-03
           367     5.104E-33         36.86     390.0E-03
           368     7.552E-33         36.86     484.7E-03
           369     10.32E-33         36.84     577.5E-03
           370     13.54E-33         36.82     667.9E-03
           371     17.38E-33         36.77     755.1E-03
           372     22.25E-33         36.69     838.7E-03
           373     28.74E-33         36.57     917.7E-03
           374     41.37E-33         36.38     991.4E-03
           375     19.79E-33         35.95         1.059
           376    -19.78E-33         35.89    -928.3E-03
           377    -43.27E-33         36.32    -869.9E-03
           378    -33.19E-33         36.51    -805.8E-03
           379    -27.25E-33         36.64    -736.9E-03
           380    -22.73E-33         36.72    -664.0E-03
           381    -19.09E-33         36.76    -587.6E-03
           382    -16.02E-33         36.79    -508.4E-03
           383    -13.36E-33         36.81    -426.9E-03
           384    -10.99E-33         36.81    -343.6E-03
           385    -8.829E-33         36.81    -258.9E-03
           386    -6.813E-33         36.81    -173.1E-03
           387    -4.887E-33         36.81    -86.72E-03
           388    -3.002E-33         36.81     186.0E-18
           389    -1.110E-33         36.81     86.72E-03
           390     836.7E-36         36.81     173.1E-03
           391     2.889E-33         36.81     258.9E-03
           392     5.104E-33         36.81     343.6E-03
           393     7.551E-33         36.81     426.9E-03
           394     10.32E-33         36.79     508.4E-03
           395     13.53E-33         36.76     587.6E-03
           396     17.37E-33         36.72     664.0E-03
           397     22.24E-33         36.64     736.9E-03
           398     28.72E-33         36.51     805.8E-03
           399     41.34E-33         36.32     869.9E-03
           400     19.78E-33         35.89     928.3E-03
           401    -19.77E-33         35.84    -805.8E-03
           402    -43.25E-33         36.27    -755.6E-03
           403    -33.17E-33         36.46    -700.4E-03
           404    -27.24E-33         36.59    -641.0E-03
           405    -22.72E-33         36.67    -577.8E-03
           406    -19.08E-33         36.72    -511.6E-03
           407    -16.02E-33         36.75    -442.9E-03
