********************************************************************************
Field Output Report, written Thu Jul 06 10:10:02 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_UNIAX_FORCE_ELASTIC_elem_20_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           551            7.    -300.0E-03        -1.050
           552            8.    -300.0E-03        -1.050
           553            8.    -450.0E-03    -900.0E-03
           554           7.5    -300.0E-03    -900.0E-03
           555            7.    -150.0E-03    -900.0E-03
           556            7.           -0.        -1.050
           557            8.           -0.        -1.050
           558            8.    -150.0E-03    -900.0E-03
           559           7.5           -0.    -900.0E-03
           560            7.        -1.800     -750.E-03
           561            7.        -1.650    -600.0E-03
           562            7.          -1.5     -750.E-03
           563            8.          -1.5     -750.E-03
           564            8.        -1.650    -600.0E-03
           565            8.        -1.800     -750.E-03
           566           7.5          -1.5    -600.0E-03
           567           7.5        -1.800    -600.0E-03
           568            7.        -1.350    -600.0E-03
           569            7.        -1.200     -750.E-03
           570            8.        -1.200     -750.E-03
           571            8.        -1.350    -600.0E-03
           572           7.5        -1.200    -600.0E-03
           573            7.        -1.050    -600.0E-03
           574            7.    -900.0E-03     -750.E-03
           575            8.    -900.0E-03     -750.E-03
           576            8.        -1.050    -600.0E-03
           577           7.5    -900.0E-03    -600.0E-03
           578            7.     -750.E-03    -600.0E-03
           579            7.    -600.0E-03     -750.E-03
           580            8.    -600.0E-03     -750.E-03
           581            8.     -750.E-03    -600.0E-03
           582           7.5    -600.0E-03    -600.0E-03
           583            7.    -450.0E-03    -600.0E-03
           584            7.    -300.0E-03     -750.E-03
           585            8.    -300.0E-03     -750.E-03
           586            8.    -450.0E-03    -600.0E-03
           587           7.5    -300.0E-03    -600.0E-03
           588            7.    -150.0E-03    -600.0E-03
           589            7.           -0.     -750.E-03
           590            8.            0.     -750.E-03
           591            8.    -150.0E-03    -600.0E-03
           592           7.5           -0.    -600.0E-03
           593            7.        -1.800    -450.0E-03
           594            7.        -1.650    -300.0E-03
           595            7.          -1.5    -450.0E-03
           596            8.          -1.5    -450.0E-03
           597            8.        -1.650    -300.0E-03
           598            8.        -1.800    -450.0E-03
           599           7.5          -1.5    -300.0E-03
           600           7.5        -1.800    -300.0E-03
           601            7.        -1.350    -300.0E-03
           602            7.        -1.200    -450.0E-03
           603            8.        -1.200    -450.0E-03
           604            8.        -1.350    -300.0E-03
           605           7.5        -1.200    -300.0E-03
           606            7.        -1.050    -300.0E-03
           607            7.    -900.0E-03    -450.0E-03
           608            8.    -900.0E-03    -450.0E-03
           609            8.        -1.050    -300.0E-03
           610           7.5    -900.0E-03    -300.0E-03
           611            7.     -750.E-03    -300.0E-03
           612            7.    -600.0E-03    -450.0E-03
           613            8.    -600.0E-03    -450.0E-03
           614            8.     -750.E-03    -300.0E-03
           615           7.5    -600.0E-03    -300.0E-03
           616            7.    -450.0E-03    -300.0E-03
           617            7.    -300.0E-03    -450.0E-03
           618            8.    -300.0E-03    -450.0E-03
           619            8.    -450.0E-03    -300.0E-03
           620           7.5    -300.0E-03    -300.0E-03
           621            7.    -150.0E-03    -300.0E-03
           622            7.           -0.    -450.0E-03
           623            8.           -0.    -450.0E-03
           624            8.    -150.0E-03    -300.0E-03
           625           7.5           -0.    -300.0E-03
           626            7.        -1.800    -150.0E-03
           627            7.        -1.650           -0.
           628            7.          -1.5    -150.0E-03
           629            8.          -1.5    -150.0E-03
           630            8.        -1.650            0.
           631            8.        -1.800    -150.0E-03
           632           7.5          -1.5           -0.
           633           7.5        -1.800           -0.
           634            7.        -1.350           -0.
           635            7.        -1.200    -150.0E-03
           636            8.        -1.200    -150.0E-03
           637            8.        -1.350            0.
           638           7.5        -1.200            0.
           639            7.        -1.050            0.
           640            7.    -900.0E-03    -150.0E-03
           641            8.    -900.0E-03    -150.0E-03
           642            8.        -1.050            0.
           643           7.5    -900.0E-03           -0.
           644            7.     -750.E-03            0.
           645            7.    -600.0E-03    -150.0E-03
