********************************************************************************
Field Output Report, written Wed Jul 05 09:17:28 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_UNIAX_ELASTIC_elem_10_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           592           6.5    -900.0E-03    -900.0E-03
           593           6.5     -750.E-03    -900.0E-03
           594           6.5    -600.0E-03    -900.0E-03
           595           6.5    -450.0E-03    -900.0E-03
           596           6.5    -300.0E-03    -900.0E-03
           597           6.5    -150.0E-03    -900.0E-03
           598           6.5           -0.    -900.0E-03
           599           6.5        -1.800     -750.E-03
           600           6.5        -1.650     -750.E-03
           601           6.5          -1.5     -750.E-03
           602           6.5        -1.350     -750.E-03
           603           6.5        -1.200     -750.E-03
           604           6.5        -1.050     -750.E-03
           605           6.5    -900.0E-03     -750.E-03
           606           6.5     -750.E-03     -750.E-03
           607           6.5    -600.0E-03     -750.E-03
           608           6.5    -450.0E-03     -750.E-03
           609           6.5    -300.0E-03     -750.E-03
           610           6.5    -150.0E-03     -750.E-03
           611           6.5           -0.     -750.E-03
           612           6.5        -1.800    -600.0E-03
           613           6.5        -1.650    -600.0E-03
           614           6.5          -1.5    -600.0E-03
           615           6.5        -1.350    -600.0E-03
           616           6.5        -1.200    -600.0E-03
           617           6.5        -1.050    -600.0E-03
           618           6.5    -900.0E-03    -600.0E-03
           619           6.5     -750.E-03    -600.0E-03
           620           6.5    -600.0E-03    -600.0E-03
           621           6.5    -450.0E-03    -600.0E-03
           622           6.5    -300.0E-03    -600.0E-03
           623           6.5    -150.0E-03    -600.0E-03
           624           6.5           -0.    -600.0E-03
           625           6.5        -1.800    -450.0E-03
           626           6.5        -1.650    -450.0E-03
           627           6.5          -1.5    -450.0E-03
           628           6.5        -1.350    -450.0E-03
           629           6.5        -1.200    -450.0E-03
           630           6.5        -1.050    -450.0E-03
           631           6.5    -900.0E-03    -450.0E-03
           632           6.5     -750.E-03    -450.0E-03
           633           6.5    -600.0E-03    -450.0E-03
           634           6.5    -450.0E-03    -450.0E-03
           635           6.5    -300.0E-03    -450.0E-03
           636           6.5    -150.0E-03    -450.0E-03
           637           6.5           -0.    -450.0E-03
           638           6.5        -1.800    -300.0E-03
           639           6.5        -1.650    -300.0E-03
           640           6.5          -1.5    -300.0E-03
           641           6.5        -1.350    -300.0E-03
           642           6.5        -1.200    -300.0E-03
           643           6.5        -1.050    -300.0E-03
           644           6.5    -900.0E-03    -300.0E-03
           645           6.5     -750.E-03    -300.0E-03
           646           6.5    -600.0E-03    -300.0E-03
           647           6.5    -450.0E-03    -300.0E-03
           648           6.5    -300.0E-03    -300.0E-03
           649           6.5    -150.0E-03    -300.0E-03
           650           6.5           -0.    -300.0E-03
           651           6.5        -1.800    -150.0E-03
           652           6.5        -1.650    -150.0E-03
           653           6.5          -1.5    -150.0E-03
           654           6.5        -1.350    -150.0E-03
           655           6.5        -1.200    -150.0E-03
           656           6.5        -1.050    -150.0E-03
           657           6.5    -900.0E-03    -150.0E-03
           658           6.5     -750.E-03    -150.0E-03
           659           6.5    -600.0E-03    -150.0E-03
           660           6.5    -450.0E-03    -150.0E-03
           661           6.5    -300.0E-03    -150.0E-03
           662           6.5    -150.0E-03    -150.0E-03
           663           6.5           -0.    -150.0E-03
           664           6.5        -1.800           -0.
           665           6.5        -1.650           -0.
           666           6.5          -1.5           -0.
           667           6.5        -1.350           -0.
           668           6.5        -1.200           -0.
           669           6.5        -1.050           -0.
           670           6.5    -900.0E-03           -0.
           671           6.5     -750.E-03           -0.
           672           6.5    -600.0E-03           -0.
           673           6.5    -450.0E-03           -0.
           674           6.5    -300.0E-03           -0.
           675           6.5    -150.0E-03           -0.
           676           6.5           -0.           -0.
           677            6.        -1.800        -1.800
           678            6.        -1.650        -1.800
           679            6.          -1.5        -1.800
           680            6.        -1.350        -1.800
           681            6.        -1.200        -1.800
           682            6.        -1.050        -1.800
           683            6.    -900.0E-03        -1.800
           684            6.     -750.E-03        -1.800
           685            6.    -600.0E-03        -1.800
           686            6.    -450.0E-03        -1.800
           687            6.    -300.0E-03        -1.800
           688            6.    -150.0E-03        -1.800
           689            6.           -0.        -1.800
