********************************************************************************
Field Output Report, written Fri Jun 30 12:57:12 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           537    -1.060E-33            8.    -4.493E-03
           538    -650.2E-36            8.    -23.96E-18
           539    -236.9E-36            8.     4.493E-03
           540     189.4E-36            8.     8.928E-03
           541     638.2E-36            8.     13.25E-03
           542     1.120E-33            8.     17.39E-03
           543     1.649E-33            8.     21.30E-03
           544     2.240E-33            8.     24.91E-03
           545     2.918E-33            8.     28.15E-03
           546     3.712E-33            8.     30.98E-03
           547     4.726E-33            8.     33.32E-03
           548     5.978E-33            8.     35.12E-03
           549     8.828E-33            8.     36.31E-03
           550     5.027E-33            8.     36.79E-03
           551    -5.028E-33            8.    -24.27E-03
           552    -9.451E-33            8.    -23.96E-03
           553    -7.095E-33            8.    -23.17E-03
           554    -5.813E-33            8.    -21.99E-03
           555    -4.840E-33            8.    -20.45E-03
           556    -4.071E-33            8.    -18.59E-03
           557    -3.426E-33            8.    -16.45E-03
           558    -2.866E-33            8.    -14.07E-03
           559    -2.365E-33            8.    -11.49E-03
           560    -1.906E-33            8.    -8.753E-03
           561    -1.475E-33            8.    -5.900E-03
           562    -1.059E-33            8.    -2.969E-03
           563    -649.4E-36            8.    -34.82E-18
           564    -236.1E-36            8.     2.969E-03
           565     190.1E-36            8.     5.900E-03
           566     638.9E-36            8.     8.753E-03
           567     1.121E-33            8.     11.49E-03
           568     1.649E-33            8.     14.07E-03
           569     2.240E-33            8.     16.45E-03
           570     2.919E-33            8.     18.59E-03
           571     3.712E-33            8.     20.45E-03
           572     4.726E-33            8.     21.99E-03
           573     5.978E-33            8.     23.17E-03
           574     8.828E-33            8.     23.96E-03
           575     5.028E-33            8.     24.27E-03
           576    -5.029E-33            8.    -12.06E-03
           577    -9.452E-33            8.    -11.90E-03
           578    -7.095E-33            8.    -11.52E-03
           579    -5.813E-33            8.    -10.93E-03
           580    -4.839E-33            8.    -10.17E-03
           581    -4.071E-33            8.    -9.242E-03
           582    -3.425E-33            8.    -8.178E-03
           583    -2.865E-33            8.    -6.995E-03
           584    -2.365E-33            8.    -5.713E-03
           585    -1.906E-33            8.    -4.353E-03
           586    -1.474E-33            8.    -2.934E-03
           587    -1.059E-33            8.    -1.477E-03
           588    -648.9E-36            8.     88.49E-18
           589    -235.6E-36            8.     1.477E-03
           590     190.6E-36            8.     2.934E-03
           591     639.4E-36            8.     4.353E-03
           592     1.121E-33            8.     5.713E-03
           593     1.650E-33            8.     6.995E-03
           594     2.240E-33            8.     8.178E-03
           595     2.919E-33            8.     9.242E-03
           596     3.712E-33            8.     10.17E-03
           597     4.726E-33            8.     10.93E-03
           598     5.978E-33            8.     11.52E-03
           599     8.828E-33            8.     11.90E-03
